# numk K[0] k[1] k[2], en coordenadas cartesianas 
-0.25	-0.19	0.0	
-0.25	-0.17	0.0	
-0.25	-0.15	0.0	
-0.25	-0.13	0.0	
-0.25	-0.11	0.0	
-0.25	-0.09	0.0	
-0.25	-0.07	0.0	
-0.25	-0.05	0.0	
-0.25	-0.03	0.0	
-0.25	-0.01	0.0	
-0.25	0.01	0.0	
-0.25	0.03	0.0	
-0.25	0.05	0.0	
-0.25	0.07	0.0	
-0.25	0.09	0.0	
-0.25	0.11	0.0	
-0.25	0.13	0.0	
-0.25	0.15	0.0	
-0.25	0.17	0.0	
-0.25	0.19	0.0	
-0.25	0.21	0.0	
-0.25	0.23	0.0	
-0.25	0.25	0.0	
-0.25	0.27	0.0	
-0.25	0.29	0.0	
-0.25	0.31	0.0	
-0.25	0.33	0.0	
-0.25	0.35	0.0	
-0.25	0.37	0.0	
-0.25	0.39	0.0	
-0.25	0.41	0.0	
-0.25	0.43	0.0	
-0.25	0.45	0.0	
-0.25	0.47	0.0	
-0.25	0.49	0.0	
-0.23	-0.49	0.0	
-0.23	-0.47	0.0	
-0.23	-0.45	0.0	
-0.23	-0.43	0.0	
-0.23	-0.41	0.0	
-0.23	-0.39	0.0	
-0.23	-0.37	0.0	
-0.23	-0.35	0.0	
-0.23	-0.33	0.0	
-0.23	-0.31	0.0	
-0.23	-0.29	0.0	
-0.23	-0.27	0.0	
-0.23	-0.25	0.0	
-0.23	-0.23	0.0	
-0.23	-0.21	0.0	
-0.23	-0.19	0.0	
-0.23	-0.17	0.0	
-0.23	-0.15	0.0	
-0.23	-0.13	0.0	
-0.23	-0.11	0.0	
-0.23	-0.09	0.0	
-0.23	-0.07	0.0	
-0.23	-0.05	0.0	
-0.23	-0.03	0.0	
-0.23	-0.01	0.0	
-0.23	0.01	0.0	
-0.23	0.03	0.0	
-0.23	0.05	0.0	
-0.23	0.07	0.0	
-0.23	0.09	0.0	
-0.23	0.11	0.0	
-0.23	0.13	0.0	
-0.23	0.15	0.0	
-0.23	0.17	0.0	
-0.23	0.19	0.0	
-0.23	0.21	0.0	
-0.23	0.23	0.0	
-0.23	0.25	0.0	
-0.23	0.27	0.0	
-0.23	0.29	0.0	
-0.23	0.31	0.0	
-0.23	0.33	0.0	
-0.23	0.35	0.0	
-0.23	0.37	0.0	
-0.23	0.39	0.0	
-0.23	0.41	0.0	
-0.23	0.43	0.0	
-0.23	0.45	0.0	
-0.23	0.47	0.0	
-0.23	0.49	0.0	
-0.21	-0.49	0.0	
-0.21	-0.47	0.0	
-0.21	-0.45	0.0	
-0.21	-0.43	0.0	
-0.21	-0.41	0.0	
-0.21	-0.39	0.0	
-0.21	-0.37	0.0	
-0.21	-0.35	0.0	
-0.21	-0.33	0.0	
-0.21	-0.31	0.0	
-0.21	-0.29	0.0	
-0.21	-0.27	0.0	
-0.21	-0.25	0.0	
-0.21	-0.23	0.0	
-0.21	-0.21	0.0	
-0.21	-0.19	0.0	
-0.21	-0.17	0.0	
-0.21	-0.15	0.0	
-0.21	-0.13	0.0	
-0.21	-0.11	0.0	
-0.21	-0.09	0.0	
-0.21	-0.07	0.0	
-0.21	-0.05	0.0	
-0.21	-0.03	0.0	
-0.21	-0.01	0.0	
-0.21	0.01	0.0	
-0.21	0.03	0.0	
-0.21	0.05	0.0	
-0.21	0.07	0.0	
-0.21	0.09	0.0	
-0.21	0.11	0.0	
-0.21	0.13	0.0	
-0.21	0.15	0.0	
-0.21	0.17	0.0	
-0.21	0.19	0.0	
-0.21	0.21	0.0	
-0.21	0.23	0.0	
-0.21	0.25	0.0	
-0.21	0.27	0.0	
-0.21	0.29	0.0	
-0.21	0.31	0.0	
-0.21	0.33	0.0	
-0.21	0.35	0.0	
-0.21	0.37	0.0	
-0.21	0.39	0.0	
-0.21	0.41	0.0	
-0.21	0.43	0.0	
-0.21	0.45	0.0	
-0.21	0.47	0.0	
-0.21	0.49	0.0	
-0.19	-0.49	0.0	
-0.19	-0.47	0.0	
-0.19	-0.45	0.0	
-0.19	-0.43	0.0	
-0.19	-0.41	0.0	
-0.19	-0.39	0.0	
-0.19	-0.37	0.0	
-0.19	-0.35	0.0	
-0.19	-0.33	0.0	
-0.19	-0.31	0.0	
-0.19	-0.29	0.0	
-0.19	-0.27	0.0	
-0.19	-0.25	0.0	
-0.19	-0.23	0.0	
-0.19	-0.21	0.0	
-0.19	-0.19	0.0	
-0.19	-0.17	0.0	
-0.19	-0.15	0.0	
-0.19	-0.13	0.0	
-0.19	-0.11	0.0	
-0.19	-0.09	0.0	
-0.19	-0.07	0.0	
-0.19	-0.05	0.0	
-0.19	-0.03	0.0	
-0.19	-0.01	0.0	
-0.19	0.01	0.0	
-0.19	0.03	0.0	
-0.19	0.05	0.0	
-0.19	0.07	0.0	
-0.19	0.09	0.0	
-0.19	0.11	0.0	
-0.19	0.13	0.0	
-0.19	0.15	0.0	
-0.19	0.17	0.0	
-0.19	0.19	0.0	
-0.19	0.21	0.0	
-0.19	0.23	0.0	
-0.19	0.25	0.0	
-0.19	0.27	0.0	
-0.19	0.29	0.0	
-0.19	0.31	0.0	
-0.19	0.33	0.0	
-0.19	0.35	0.0	
-0.19	0.37	0.0	
-0.19	0.39	0.0	
-0.19	0.41	0.0	
-0.19	0.43	0.0	
-0.19	0.45	0.0	
-0.19	0.47	0.0	
-0.19	0.49	0.0	
-0.17	-0.49	0.0	
-0.17	-0.47	0.0	
-0.17	-0.45	0.0	
-0.17	-0.43	0.0	
-0.17	-0.41	0.0	
-0.17	-0.39	0.0	
-0.17	-0.37	0.0	
-0.17	-0.35	0.0	
-0.17	-0.33	0.0	
-0.17	-0.31	0.0	
-0.17	-0.29	0.0	
-0.17	-0.27	0.0	
-0.17	-0.25	0.0	
-0.17	-0.23	0.0	
-0.17	-0.21	0.0	
-0.17	-0.19	0.0	
-0.17	-0.17	0.0	
-0.17	-0.15	0.0	
-0.17	-0.13	0.0	
-0.17	-0.11	0.0	
-0.17	-0.09	0.0	
-0.17	-0.07	0.0	
-0.17	-0.05	0.0	
-0.17	-0.03	0.0	
-0.17	-0.01	0.0	
-0.17	0.01	0.0	
-0.17	0.03	0.0	
-0.17	0.05	0.0	
-0.17	0.07	0.0	
-0.17	0.09	0.0	
-0.17	0.11	0.0	
-0.17	0.13	0.0	
-0.17	0.15	0.0	
-0.17	0.17	0.0	
-0.17	0.19	0.0	
-0.17	0.21	0.0	
-0.17	0.23	0.0	
-0.17	0.25	0.0	
-0.17	0.27	0.0	
-0.17	0.29	0.0	
-0.17	0.31	0.0	
-0.17	0.33	0.0	
-0.17	0.35	0.0	
-0.17	0.37	0.0	
-0.17	0.39	0.0	
-0.17	0.41	0.0	
-0.17	0.43	0.0	
-0.17	0.45	0.0	
-0.17	0.47	0.0	
-0.17	0.49	0.0	
-0.15	-0.49	0.0	
-0.15	-0.47	0.0	
-0.15	-0.45	0.0	
-0.15	-0.43	0.0	
-0.15	-0.41	0.0	
-0.15	-0.39	0.0	
-0.15	-0.37	0.0	
-0.15	-0.35	0.0	
-0.15	-0.33	0.0	
-0.15	-0.31	0.0	
-0.15	-0.29	0.0	
-0.15	-0.27	0.0	
-0.15	-0.25	0.0	
-0.15	-0.23	0.0	
-0.15	-0.21	0.0	
-0.15	-0.19	0.0	
-0.15	-0.17	0.0	
-0.15	-0.15	0.0	
-0.15	-0.13	0.0	
-0.15	-0.11	0.0	
-0.15	-0.09	0.0	
-0.15	-0.07	0.0	
-0.15	-0.05	0.0	
-0.15	-0.03	0.0	
-0.15	-0.01	0.0	
-0.15	0.01	0.0	
-0.15	0.03	0.0	
-0.15	0.05	0.0	
-0.15	0.07	0.0	
-0.15	0.09	0.0	
-0.15	0.11	0.0	
-0.15	0.13	0.0	
-0.15	0.15	0.0	
-0.15	0.17	0.0	
-0.15	0.19	0.0	
-0.15	0.21	0.0	
-0.15	0.23	0.0	
-0.15	0.25	0.0	
-0.15	0.27	0.0	
-0.15	0.29	0.0	
-0.15	0.31	0.0	
-0.15	0.33	0.0	
-0.15	0.35	0.0	
-0.15	0.37	0.0	
-0.15	0.39	0.0	
-0.15	0.41	0.0	
-0.15	0.43	0.0	
-0.15	0.45	0.0	
-0.15	0.47	0.0	
-0.15	0.49	0.0	
-0.13	-0.49	0.0	
-0.13	-0.47	0.0	
-0.13	-0.45	0.0	
-0.13	-0.43	0.0	
-0.13	-0.41	0.0	
-0.13	-0.39	0.0	
-0.13	-0.37	0.0	
-0.13	-0.35	0.0	
-0.13	-0.33	0.0	
-0.13	-0.31	0.0	
-0.13	-0.29	0.0	
-0.13	-0.27	0.0	
-0.13	-0.25	0.0	
-0.13	-0.23	0.0	
-0.13	-0.21	0.0	
-0.13	-0.19	0.0	
-0.13	-0.17	0.0	
-0.13	-0.15	0.0	
-0.13	-0.13	0.0	
-0.13	-0.11	0.0	
-0.13	-0.09	0.0	
-0.13	-0.07	0.0	
-0.13	-0.05	0.0	
-0.13	-0.03	0.0	
-0.13	-0.01	0.0	
-0.13	0.01	0.0	
-0.13	0.03	0.0	
-0.13	0.05	0.0	
-0.13	0.07	0.0	
-0.13	0.09	0.0	
-0.13	0.11	0.0	
-0.13	0.13	0.0	
-0.13	0.15	0.0	
-0.13	0.17	0.0	
-0.13	0.19	0.0	
-0.13	0.21	0.0	
-0.13	0.23	0.0	
-0.13	0.25	0.0	
-0.13	0.27	0.0	
-0.13	0.29	0.0	
-0.13	0.31	0.0	
-0.13	0.33	0.0	
-0.13	0.35	0.0	
-0.13	0.37	0.0	
-0.13	0.39	0.0	
-0.13	0.41	0.0	
-0.13	0.43	0.0	
-0.13	0.45	0.0	
-0.13	0.47	0.0	
-0.13	0.49	0.0	
-0.11	-0.49	0.0	
-0.11	-0.47	0.0	
-0.11	-0.45	0.0	
-0.11	-0.43	0.0	
-0.11	-0.41	0.0	
-0.11	-0.39	0.0	
-0.11	-0.37	0.0	
-0.11	-0.35	0.0	
-0.11	-0.33	0.0	
-0.11	-0.31	0.0	
-0.11	-0.29	0.0	
